Fecha,Municipio,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Cantidad
01/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,53,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/19/2016 12:00:00 AM,LOS PATIOS,BARRIO PATIO CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/19/2016 12:00:00 AM,OCAÑA,BARRIO TEJARITO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
01/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CERRO NORTE,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO AGUAS CALIENTES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,80,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,1
01/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CHAPINERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO COLSAG,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/20/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LATINO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/20/2016 12:00:00 AM,OCAÑA,BARRIO LIBARDO ALONSO.,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
01/20/2016 12:00:00 AM,OCAÑA,BARRIO SANTA CRUZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
01/20/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO SANTANDER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/21/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ZULIMA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/21/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL ROSA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,52,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/21/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CEC,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
01/21/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/21/2016 12:00:00 AM,LOS PATIOS,BARRIO VALLES DEL MIRADOR,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/21/2016 12:00:00 AM,MUTISCUA,VEREDA SUCRE,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
01/22/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PARAMO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/22/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/22/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PRADOS DEL ESTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
01/22/2016 12:00:00 AM,OCAÑA,BARRIO EL DORADO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,1
01/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,1
01/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
01/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN LUIS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,50,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,UNION LIBRE,VENEZUELA,ESTUDIANTE,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN MATEO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA LAGUNA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TASAJERO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ARNULFO BRICEÑO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO GAITAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,CASADO,-,EMPLEADO PARTICULAR,1
01/24/2016 12:00:00 AM,EL CARMEN,BARRIO CENTRO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/24/2016 12:00:00 AM,OCAÑA,BARRIO LANDIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/24/2016 12:00:00 AM,OCAÑA,BARRIO LA PALMITA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/24/2016 12:00:00 AM,VILLA DEL ROSARIO,INVACION SENDEROS DE PAZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),CORREGIMIENTO AGUA CLARA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN GERARDO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PALMERAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,62,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CHAPINERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SEVILLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TORCOROMA II,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,DENTRO DE LA VIVIENDA,-,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
01/25/2016 12:00:00 AM,OCAÑA,BARRIO EL DORADO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
01/25/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,82,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO TURBAY AYALA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/25/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO SANTA BARBARA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/26/2016 12:00:00 AM,CONVENCIÓN,VEREDA LA ESPERANZA,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA LIBERTAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,82,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELEN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO NUEVO HORIZONTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA FLORIDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO VILLA CAMILA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SANTANDER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN LUIS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,1
01/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PARAMO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
01/26/2016 12:00:00 AM,LOS PATIOS,PATIO ANTIGUO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/26/2016 12:00:00 AM,OCAÑA,BARRIO EL LIBANO,URBANA,DENTRO DE LA VIVIENDA,CORTANTES,A PIE,A PIE,49,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/26/2016 12:00:00 AM,VILLA DEL ROSARIO,JUAN FRIO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
01/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO COLSAG,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL PROGRESO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SEVILLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO MORELLY,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
01/27/2016 12:00:00 AM,OCAÑA,BARRIO SAN JOSE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA VICTORIA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,76,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CALLEJON,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SANTA ANA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CEIB,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,56,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
01/28/2016 12:00:00 AM,CÚCUTA (CT),INVASION SABANA VERDE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/28/2016 12:00:00 AM,LOS PATIOS,BARRIO LA CORDIALIDAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/28/2016 12:00:00 AM,OCAÑA,BARRIO EL CARMEN,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
01/28/2016 12:00:00 AM,OCAÑA,BARRIO PROMESA DE DIOS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
01/28/2016 12:00:00 AM,OCAÑA,BARRIO SIMON BOLIVAR,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/28/2016 12:00:00 AM,VILLA DEL ROSARIO,QUINTAS DE TAMARINDO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/29/2016 12:00:00 AM,BOCHALEMA,CORREGIMENTO LA DON JUANA,RURAL,VIAS PUBLICAS,CONTUNDENTES,BICICLETA,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,30,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CIUDAD JARDIN,URBANA,DENTRO DE LA VIVIENDA,CORTOPUNZANTES,A PIE,A PIE,54,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ANTONIA SANTOS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SANTANDER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CEIBA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
01/29/2016 12:00:00 AM,OCAÑA,BARRIO CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
01/30/2016 12:00:00 AM,ABREGO,BARRIO CENTRO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CEIB,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUMBRES DEL SALADO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DOÑA NIDIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/30/2016 12:00:00 AM,TIBÚ,CORREGIMIENTO CAMPO DOS,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,44,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),CORREGIMIENTO SAN FAUSTINO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ARNULFO BRICEÑO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,CASADO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL ROSAL,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
01/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL PORVENIR,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/31/2016 12:00:00 AM,OCAÑA,BARRIO JUAN XXIII,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/31/2016 12:00:00 AM,TIBÚ,VEREDA LA SERENA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
01/31/2016 12:00:00 AM,TIBÚ,BARRIO CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
01/31/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO GRAN COLOMBIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,CÚCUTA (CT),URBANIZACION SAYAGO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SANTANDER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,43,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO NUEVO ESCOBAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
02/01/2016 12:00:00 AM,LOS PATIOS,BARRIO LA CORDIALIDAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,LOS PATIOS,BARRIO LA CORDIALIDAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,LOS PATIOS,URBANIZACION JUANA PAULA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
02/01/2016 12:00:00 AM,OCAÑA,SECTOR LOS ALTILLOS,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
02/01/2016 12:00:00 AM,OCAÑA,URBANIZACION TRANSPARENCIA I,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,64,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
02/01/2016 12:00:00 AM,OCAÑA,BARRIO SIMON BOLIVAR,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
02/01/2016 12:00:00 AM,VILLA DEL ROSARIO,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
02/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
02/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN MATEO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,45,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
02/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO 28 DE FEBRERO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,48,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
